iSemana;cRetrabalho;nCdSetor;nCdEquipamento;nCdTurno;nCdProcedimento;nCdAtividade;nCdOrdemProducao;nCdProdutoProcesso;nCdProdutoFinal;iSeqAtividade;nCdProdutoPedido;iItemMetodo;cNmMetodo;cLinhaProducao;cCdRastreabilidade;iQtdeApontamentoAtividade;nMedidaOrdemProducao;iQtdeMaoObra;nTempoMetodo;nTempoImprodutivo;nTempoRetrabalho;nTempoSemMetodo;nTempoOcioso;nQtdeMetodo;nPesoLiquidoEntrada_prod;nValorArredondado;cObservacao;nCdSeqProdutivaFormula;cNmSeqProdutivaFormula;iVersaoSeqProdutivaFormula;nCdSeqProdutivaRoteiro;cNmSeqProdutivaFormulaRoteiro;iVersaoSeqProdutivaRoteiro;iPecaEntrada;nPesoLiquidoEntrada_cep;nMedidaEntrada;nCdProduto;Verifica_Formula_LAB_382;Verifica_Roteiros_LAB_382;nCdAtividadeMedicao_1306;nCdAtividadeMedicao_1317;nCdAtividadeMedicao_1340;nCdAtividadeMedicao_1355;nCdAtividadeMedicao_1356;nCdAtividadeMedicao_1427;nCdAtividadeMedicao_1428;nCdAtividadeMedicao_1441;nCdAtividadeMedicao_1444;cObservacao_origem;nCdEquipamento_origem;cNmLinhaProducao;nCdLinhaProducao;nPeca;nMedida;FlorSolta;Qtd_Flor_Solta;nCdLocalEstoque
51;0;173;1520;40.0;141;335;123988;587368;587368;4;587368;2;CMG - SECAR COURO COM 310 A 340 SEG DE RETENÇÃO - 9 - COLAB.;870 - COURO - PRODUÇÃO;05170GQ;68;3631.079;9;1.0;0.0;0.0;0.0;1.23;1.41;974.5;974.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123829;1495;CMG - CONTROLE SEMI;870;280.0;7475.749;True;4.0;[3956]
51;0;173;1520;40.0;141;335;123989;587368;587368;4;587368;2;CMG - SECAR COURO COM 310 A 340 SEG DE RETENÇÃO - 9 - COLAB.;870 - COURO - PRODUÇÃO;05181GQ;140;0.0;18;2.0;0.0;0.0;0.0;19.29;2.82;1992.0;1992.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123830;1495;CMG - CONTROLE SEMI;870;280.0;7411.0;True;10.0;[3956]
51;0;173;1520;40.0;141;335;123990;587368;587368;4;587368;2;CMG - SECAR COURO COM 310 A 340 SEG DE RETENÇÃO - 9 - COLAB.;870 - COURO - PRODUÇÃO;05180GQ;140;7507.0;9;1.0;0.0;0.0;0.0;4.29;1.41;961.0;961.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123831;1495;CMG - CONTROLE SEMI;870;280.0;7507.0;True;12.0;[3956]
51;0;173;1520;40.0;141;335;123992;587368;587368;4;587368;2;CMG - SECAR COURO COM 310 A 340 SEG DE RETENÇÃO - 9 - COLAB.;870 - COURO - PRODUÇÃO;05194GQ;131;7478.085;9;1.0;0.0;0.0;0.0;8.91;1.41;972.5;972.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123868;1495;CMG - CONTROLE SEMI;870;261.0;7449.543000000001;True;12.0;[3956]
51;0;173;1520;40.0;141;335;123995;587368;587368;4;587368;2;CMG - SECAR COURO COM 310 A 340 SEG DE RETENÇÃO - 9 - COLAB.;870 - COURO - PRODUÇÃO;05196GQ;110;6758.25;9;1.0;0.99;0.0;0.0;0.0;1.41;900.0;900.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123891;1495;CMG - CONTROLE SEMI;870;220.0;6758.25;True;1.0;[3956]
51;0;179;1559;42.0;177;198;123702;587368;587368;7;587368;9;CMG - AMACIAR COURO BBS ACIMA DE 60 P² E COURO GROSSO ACIMA DE 13/15 7,5 A 8 M/M - 2 COLAB. 1 INSP.;870 - COURO - PRODUÇÃO;05146GQ;128;7227.077;3;2.0;0.0;0.0;0.0;9.97;1.97;905.0;905.0;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123666;13005.0;FR CSA CMG SEMI TERMINADO BRAVO;28.0;28839.0;RT CSA CMG BRAVO BBS 13/15 TUNEL DE VARAS B - SAMYANG - BLACK;4.0;130.0;905.0;7340.0;587368.0;13005|28;28839|4;;;;;;28.5;38.5;;9.8;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123666;1495;CMG - CONTROLE SEMI;870;260.0;7339.999999999999;True;19.0;[3956]
51;0;179;1559;42.0;177;198;123909;587368;587368;7;587368;9;CMG - AMACIAR COURO BBS ACIMA DE 60 P² E COURO GROSSO ACIMA DE 13/15 7,5 A 8 M/M - 2 COLAB. 1 INSP.;870 - COURO - PRODUÇÃO;05166GQ;132;7558.985;6;3.0;2.88;0.0;0.0;12.88;3.94;1986.0;1986.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123779;1495;CMG - CONTROLE SEMI;870;264.0;7558.987;True;3.0;[3956]
51;0;179;1560;42.0;177;198;123985;587368;587368;7;587368;9;CMG - AMACIAR COURO BBS ACIMA DE 60 P² E COURO GROSSO ACIMA DE 13/15 7,5 A 8 M/M - 2 COLAB. 1 INSP.;870 - COURO - PRODUÇÃO;05162GQ;44;2694.142;6;1.0;14.67;0.0;0.0;0.0;3.94;0.0;16.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123719;1495;CMG - CONTROLE SEMI;870;92.0;2816.6029999999996;False;0.0;[3956]
51;0;179;1560;42.0;177;198;124066;587368;587368;7;587368;20;CMG - AMACIAR COURO JUMBO 7 A 8  M/M - 2 COLAB. 1 INSP.;870 - COURO - PRODUÇÃO;05162GQ;173;10592.877;6;1.0;13.89;0.0;0.0;0.0;3.6;0.0;16.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123719;1495;CMG - CONTROLE SEMI;870;350.0;10715.337;False;0.0;[3956]
51;0;180;1529;43.0;146;200;123702;587368;587368;8;587368;15;CMG - ESTUCAR COURO AUTOMOTIVO - 2 COLABORADORES;870 - COURO - PRODUÇÃO;05146GQ;6;338.769;2;1.0;1.0;0.0;0.0;0.0;1.5;905.0;905.0;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123666;13005.0;FR CSA CMG SEMI TERMINADO BRAVO;28.0;28839.0;RT CSA CMG BRAVO BBS 13/15 TUNEL DE VARAS B - SAMYANG - BLACK;4.0;130.0;905.0;7340.0;587368.0;13005|28;28839|4;;;;;;28.5;38.5;;9.8;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123666;1495;CMG - CONTROLE SEMI;870;260.0;7339.999999999999;True;19.0;[3956]
51;0;202;1495;97.0;9;197;123907;587368;587368;1;587368;1;FORA DE METODO;870 - COURO - PRODUÇÃO;05169GQ;140;0.0;0;0.0;812.0;0.0;0.0;0.0;1.0;976.5;976.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123804;1495;CMG - CONTROLE SEMI;870;278.0;7440.721;True;4.0;[3956]
51;0;202;1495;97.0;9;197;123988;587368;587368;1;587368;1;FORA DE METODO;870 - COURO - PRODUÇÃO;05170GQ;140;7475.75;0;0.0;634.0;0.0;0.0;0.0;1.0;974.5;974.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123829;1495;CMG - CONTROLE SEMI;870;280.0;7475.749;True;4.0;[3956]
51;0;202;1495;97.0;9;197;123989;587368;587368;1;587368;1;FORA DE METODO;870 - COURO - PRODUÇÃO;05181GQ;140;0.0;0;0.0;43.0;0.0;0.0;0.0;1.0;996.0;996.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123830;1495;CMG - CONTROLE SEMI;870;280.0;7411.0;True;10.0;[3956]
51;0;202;1495;97.0;9;197;123991;587368;587368;1;587368;1;FORA DE METODO;870 - COURO - PRODUÇÃO;05182GQ;142;7568.0;0;0.0;743.0;0.0;0.0;0.0;1.0;1015.5;1015.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123832;1495;CMG - CONTROLE SEMI;870;284.0;7568.001;True;15.0;[3956]
51;0;202;1495;97.0;9;197;123992;587368;587368;1;587368;1;FORA DE METODO;870 - COURO - PRODUÇÃO;05194GQ;131;7478.085;0;0.0;424.0;0.0;0.0;0.0;1.0;972.5;972.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123868;1495;CMG - CONTROLE SEMI;870;261.0;7449.543000000001;True;12.0;[3956]
51;0;202;1495;97.0;9;197;123993;587368;587368;1;587368;1;FORA DE METODO;870 - COURO - PRODUÇÃO;05193GQ;130;7459.0;0;0.0;975.0;0.0;0.0;0.0;1.0;999.0;999.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123874;1495;CMG - CONTROLE SEMI;870;259.0;7430.311;True;12.0;[3956]
51;0;202;1495;97.0;9;197;123994;587368;587368;1;587368;1;FORA DE METODO;870 - COURO - PRODUÇÃO;05195GQ;133;0.0;0;0.0;1082.0;0.0;0.0;0.0;1.0;1011.5;1011.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123890;1495;CMG - CONTROLE SEMI;870;268.0;7639.763999999999;True;19.0;[3956]
51;0;202;1495;97.0;9;197;123995;587368;587368;1;587368;1;FORA DE METODO;870 - COURO - PRODUÇÃO;05196GQ;110;6758.25;0;0.0;544.0;0.0;0.0;0.0;1.0;900.0;900.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123891;1495;CMG - CONTROLE SEMI;870;220.0;6758.25;True;1.0;[3956]
51;0;172;1512;40.0;178;369;123998;587368;587368;3;587368;25;CMG- ESTIRAR COURO AUTOMOTIVO COM 320 SEGUNDOS DE RETENÇÃO - 5 COLAB.;870 - COURO - PRODUÇÃO;05188GQ;220;0.0;15;3.0;26.97;0.0;0.0;0.0;4.23;5601.0;5601.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123922;1495;CMG - CONTROLE SEMI;870;446.0;13679.385;False;0.0;[3956]
51;0;172;1513;40.0;178;369;123987;587368;587368;3;587368;25;CMG- ESTIRAR COURO AUTOMOTIVO COM 320 SEGUNDOS DE RETENÇÃO - 5 COLAB.;870 - COURO - PRODUÇÃO;05177GQ;260;14953.5;15;2.0;20.0;0.0;0.0;0.0;3.75;5844.0;5844.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123828;1495;CMG - CONTROLE SEMI;870;528.0;15183.554000000002;True;24.0;[3956]
51;0;173;1518;40.0;141;335;123987;587368;587368;4;587368;2;CMG - SECAR COURO COM 310 A 340 SEG DE RETENÇÃO - 9 - COLAB.;870 - COURO - PRODUÇÃO;05177GQ;260;14953.5;27;2.0;20.0;0.0;0.0;0.0;3.75;5844.0;5844.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123828;1495;CMG - CONTROLE SEMI;870;528.0;15183.554000000002;True;24.0;[3956]
51;0;173;1520;40.0;141;335;123998;587368;587368;4;587368;2;CMG - SECAR COURO COM 310 A 340 SEG DE RETENÇÃO - 9 - COLAB.;870 - COURO - PRODUÇÃO;05188GQ;220;0.0;27;3.0;28.97;0.0;0.0;0.0;4.23;5601.0;5601.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123922;1495;CMG - CONTROLE SEMI;870;446.0;13679.385;False;0.0;[3956]
51;0;179;1559;42.0;177;198;123817;587368;587368;7;587368;20;CMG - AMACIAR COURO JUMBO 7 A 8  M/M - 2 COLAB. 1 INSP.;870 - COURO - PRODUÇÃO;05160GQ;216;13187.75;3;1.0;20.0;0.0;0.0;0.0;1.8;1779.0;1779.0;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123717;13005.0;FR CSA CMG SEMI TERMINADO BRAVO;28.0;28839.0;RT CSA CMG BRAVO BBS 13/15 TUNEL DE VARAS B - SAMYANG - BLACK;4.0;216.0;1779.0;13187.75;587368.0;13005|28;28839|4;;;;;;33.0;39.0;;11.2;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123717;1495;CMG - CONTROLE SEMI;870;431.0;13157.222;True;57.0;[3956]
51;0;179;1559;42.0;177;198;123906;587368;587368;7;587368;9;CMG - AMACIAR COURO BBS ACIMA DE 60 P² E COURO GROSSO ACIMA DE 13/15 7,5 A 8 M/M - 2 COLAB. 1 INSP.;870 - COURO - PRODUÇÃO;05167GQ;128;7297.684;3;2.0;0.0;0.0;0.0;13.97;1.97;934.0;934.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123780;1495;CMG - CONTROLE SEMI;870;257.0;7326.192;False;0.0;[3956]
51;0;179;1559;42.0;177;198;123907;587368;587368;7;587368;9;CMG - AMACIAR COURO BBS ACIMA DE 60 P² E COURO GROSSO ACIMA DE 13/15 7,5 A 8 M/M - 2 COLAB. 1 INSP.;870 - COURO - PRODUÇÃO;05169GQ;140;0.0;3;1.0;6.93;0.0;0.0;0.0;1.97;976.5;976.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123804;1495;CMG - CONTROLE SEMI;870;278.0;7440.721;True;4.0;[3956]
51;0;179;1559;42.0;177;198;123908;587368;587368;7;587368;9;CMG - AMACIAR COURO BBS ACIMA DE 60 P² E COURO GROSSO ACIMA DE 13/15 7,5 A 8 M/M - 2 COLAB. 1 INSP.;870 - COURO - PRODUÇÃO;05171GQ;139;0.0;6;4.0;0.0;0.0;0.0;16.56;3.94;2002.0;2002.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123805;1495;CMG - CONTROLE SEMI;870;279.0;7432.39;True;33.0;[3956]
51;0;179;1559;42.0;177;198;123911;587368;587368;7;587368;9;CMG - AMACIAR COURO BBS ACIMA DE 60 P² E COURO GROSSO ACIMA DE 13/15 7,5 A 8 M/M - 2 COLAB. 1 INSP.;870 - COURO - PRODUÇÃO;05156GQ;140;7459.75;3;2.0;0.0;0.0;0.0;9.07;1.97;944.0;944.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123748;1495;CMG - CONTROLE SEMI;870;280.0;7459.749999999999;True;11.0;[3956]
51;0;179;1559;42.0;177;198;123986;587368;587368;7;587368;9;CMG - AMACIAR COURO BBS ACIMA DE 60 P² E COURO GROSSO ACIMA DE 13/15 7,5 A 8 M/M - 2 COLAB. 1 INSP.;870 - COURO - PRODUÇÃO;05179GQ;132;7533.75;3;2.0;0.0;0.0;0.0;8.01;1.97;982.0;982.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123833;1495;CMG - CONTROLE SEMI;870;265.0;7562.287;False;0.0;[3956]
51;0;179;1559;42.0;177;198;123988;587368;587368;7;587368;9;CMG - AMACIAR COURO BBS ACIMA DE 60 P² E COURO GROSSO ACIMA DE 13/15 7,5 A 8 M/M - 2 COLAB. 1 INSP.;870 - COURO - PRODUÇÃO;05170GQ;140;7475.75;3;2.0;0.0;0.0;0.0;14.07;1.97;974.5;974.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123829;1495;CMG - CONTROLE SEMI;870;280.0;7475.749;True;4.0;[3956]
51;0;179;1559;42.0;177;198;123989;587368;587368;7;587368;9;CMG - AMACIAR COURO BBS ACIMA DE 60 P² E COURO GROSSO ACIMA DE 13/15 7,5 A 8 M/M - 2 COLAB. 1 INSP.;870 - COURO - PRODUÇÃO;05181GQ;140;0.0;3;2.0;0.0;0.0;0.0;8.07;1.97;996.0;996.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123830;1495;CMG - CONTROLE SEMI;870;280.0;7411.0;True;10.0;[3956]
51;0;179;1559;42.0;177;198;123991;587368;587368;7;587368;9;CMG - AMACIAR COURO BBS ACIMA DE 60 P² E COURO GROSSO ACIMA DE 13/15 7,5 A 8 M/M - 2 COLAB. 1 INSP.;870 - COURO - PRODUÇÃO;05182GQ;143;7621.296;3;1.0;7.41;0.0;0.0;0.0;1.97;1015.5;1015.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123832;1495;CMG - CONTROLE SEMI;870;284.0;7568.001;True;15.0;[3956]
51;0;179;1559;42.0;177;198;123993;587368;587368;7;587368;9;CMG - AMACIAR COURO BBS ACIMA DE 60 P² E COURO GROSSO ACIMA DE 13/15 7,5 A 8 M/M - 2 COLAB. 1 INSP.;870 - COURO - PRODUÇÃO;05193GQ;130;7459.0;3;1.0;10.01;0.0;0.0;0.0;1.97;999.0;999.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123874;1495;CMG - CONTROLE SEMI;870;259.0;7430.311;True;12.0;[3956]
51;0;179;1559;42.0;177;198;123995;587368;587368;7;587368;20;CMG - AMACIAR COURO JUMBO 7 A 8  M/M - 2 COLAB. 1 INSP.;870 - COURO - PRODUÇÃO;05196GQ;110;6758.25;3;2.0;0.0;0.0;0.0;13.11;1.8;900.0;900.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123891;1495;CMG - CONTROLE SEMI;870;220.0;6758.25;True;1.0;[3956]
51;0;179;1560;42.0;177;198;123992;587368;587368;7;587368;9;CMG - AMACIAR COURO BBS ACIMA DE 60 P² E COURO GROSSO ACIMA DE 13/15 7,5 A 8 M/M - 2 COLAB. 1 INSP.;870 - COURO - PRODUÇÃO;05194GQ;131;7478.085;3;1.0;0.5;0.0;0.0;0.0;1.97;972.5;972.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123868;1495;CMG - CONTROLE SEMI;870;261.0;7449.543000000001;True;12.0;[3956]
51;0;180;1529;43.0;146;200;123906;587368;587368;8;587368;15;CMG - ESTUCAR COURO AUTOMOTIVO - 2 COLABORADORES;870 - COURO - PRODUÇÃO;05167GQ;101;5758.329;2;3.0;0.0;0.0;0.0;35.33;1.5;934.0;934.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123780;1495;CMG - CONTROLE SEMI;870;257.0;7326.192;False;0.0;[3956]
51;0;180;1529;43.0;146;200;123911;587368;587368;8;587368;15;CMG - ESTUCAR COURO AUTOMOTIVO - 2 COLABORADORES;870 - COURO - PRODUÇÃO;05156GQ;141;7513.034;2;2.0;0.0;0.0;0.0;29.0;1.5;944.0;944.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123748;1495;CMG - CONTROLE SEMI;870;280.0;7459.749999999999;True;11.0;[3956]
51;0;180;1529;43.0;146;200;123986;587368;587368;8;587368;15;CMG - ESTUCAR COURO AUTOMOTIVO - 2 COLABORADORES;870 - COURO - PRODUÇÃO;05179GQ;132;7533.75;2;1.0;0.0;0.0;0.0;17.0;1.5;982.0;982.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123833;1495;CMG - CONTROLE SEMI;870;265.0;7562.287;False;0.0;[3956]
51;0;180;1530;43.0;146;200;123702;587368;587368;8;587368;15;CMG - ESTUCAR COURO AUTOMOTIVO - 2 COLABORADORES;870 - COURO - PRODUÇÃO;05146GQ;124;7001.231;3;1.0;0.0;0.0;0.0;8.67;1.5;905.0;905.0;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123666;13005.0;FR CSA CMG SEMI TERMINADO BRAVO;28.0;28839.0;RT CSA CMG BRAVO BBS 13/15 TUNEL DE VARAS B - SAMYANG - BLACK;4.0;130.0;905.0;7340.0;587368.0;13005|28;28839|4;;;;;;28.5;38.5;;9.8;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123666;1495;CMG - CONTROLE SEMI;870;260.0;7339.999999999999;True;19.0;[3956]
51;0;180;1530;43.0;146;200;123817;587368;587368;8;587368;15;CMG - ESTUCAR COURO AUTOMOTIVO - 2 COLABORADORES;870 - COURO - PRODUÇÃO;05160GQ;216;13187.75;3;1.0;0.0;0.0;0.0;18.0;1.5;1779.0;1779.0;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123717;13005.0;FR CSA CMG SEMI TERMINADO BRAVO;28.0;28839.0;RT CSA CMG BRAVO BBS 13/15 TUNEL DE VARAS B - SAMYANG - BLACK;4.0;216.0;1779.0;13187.75;587368.0;13005|28;28839|4;;;;;;33.0;39.0;;11.2;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123717;1495;CMG - CONTROLE SEMI;870;431.0;13157.222;True;57.0;[3956]
51;0;180;1530;43.0;146;200;123908;587368;587368;8;587368;15;CMG - ESTUCAR COURO AUTOMOTIVO - 2 COLABORADORES;870 - COURO - PRODUÇÃO;05171GQ;139;0.0;6;4.0;0.0;0.0;0.0;21.67;3.0;2002.0;2002.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123805;1495;CMG - CONTROLE SEMI;870;279.0;7432.39;True;33.0;[3956]
51;0;180;1530;43.0;146;200;123909;587368;587368;8;587368;15;CMG - ESTUCAR COURO AUTOMOTIVO - 2 COLABORADORES;870 - COURO - PRODUÇÃO;05166GQ;131;7501.72;3;2.0;0.0;0.0;0.0;23.33;1.5;993.0;993.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123779;1495;CMG - CONTROLE SEMI;870;264.0;7558.987;True;3.0;[3956]
51;0;180;1530;43.0;146;200;123985;587368;587368;8;587368;15;CMG - ESTUCAR COURO AUTOMOTIVO - 2 COLABORADORES;870 - COURO - PRODUÇÃO;05162GQ;46;2816.603;3;2.0;0.0;0.0;0.0;8.67;1.5;0.0;8.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123719;1495;CMG - CONTROLE SEMI;870;92.0;2816.6029999999996;False;0.0;[3956]
51;0;180;1530;43.0;146;200;123989;587368;587368;8;587368;15;CMG - ESTUCAR COURO AUTOMOTIVO - 2 COLABORADORES;870 - COURO - PRODUÇÃO;05181GQ;140;0.0;3;1.0;0.0;0.0;0.0;16.33;1.5;996.0;996.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123830;1495;CMG - CONTROLE SEMI;870;280.0;7411.0;True;10.0;[3956]
51;0;180;1530;43.0;146;200;123992;587368;587368;8;587368;15;CMG - ESTUCAR COURO AUTOMOTIVO - 2 COLABORADORES;870 - COURO - PRODUÇÃO;05194GQ;132;7535.169;6;2.0;13.0;0.0;0.0;0.0;3.0;1945.0;1944.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123868;1495;CMG - CONTROLE SEMI;870;261.0;7449.543000000001;True;12.0;[3956]
51;0;180;1530;43.0;146;200;123995;587368;587368;8;587368;15;CMG - ESTUCAR COURO AUTOMOTIVO - 2 COLABORADORES;870 - COURO - PRODUÇÃO;05196GQ;111;6819.689;3;1.0;2.0;0.0;0.0;0.0;1.5;900.0;900.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123891;1495;CMG - CONTROLE SEMI;870;220.0;6758.25;True;1.0;[3956]
51;0;180;1530;43.0;146;200;124066;587368;587368;8;587368;15;CMG - ESTUCAR COURO AUTOMOTIVO - 2 COLABORADORES;870 - COURO - PRODUÇÃO;05162GQ;173;10592.878;6;2.0;4.67;0.0;0.0;0.0;3.0;0.0;16.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123719;1495;CMG - CONTROLE SEMI;870;350.0;10715.337;False;0.0;[3956]
51;0;181;1539;44.0;144;1917;124066;587368;587368;9;587368;36;CMG - LIXAR, REFILAR E CORTAR EM MEIOS EM LINHA COURO JUMBO BBS - 14 COLAB. 1 OPE.;870 - COURO - PRODUÇÃO;05162GQ;150;9184.576;15;3.0;0.0;0.0;0.0;31.17;2.05;0.0;8.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123719;1495;CMG - CONTROLE SEMI;870;350.0;10715.337;False;0.0;[3956]
51;0;202;1495;97.0;9;197;123987;587368;587368;1;587368;1;FORA DE METODO;870 - COURO - PRODUÇÃO;05177GQ;260;14953.5;0;0.0;2259.0;0.0;0.0;0.0;1.0;1948.0;1948.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123828;1495;CMG - CONTROLE SEMI;870;528.0;15183.554000000002;True;24.0;[3956]
51;0;202;1495;97.0;9;197;123998;587368;587368;1;587368;1;FORA DE METODO;870 - COURO - PRODUÇÃO;05188GQ;220;0.0;0;0.0;2048.0;0.0;0.0;0.0;1.0;1867.0;1867.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123922;1495;CMG - CONTROLE SEMI;870;446.0;13679.385;False;0.0;[3956]
51;0;179;1559;42.0;177;198;123990;587368;587368;7;587368;9;CMG - AMACIAR COURO BBS ACIMA DE 60 P² E COURO GROSSO ACIMA DE 13/15 7,5 A 8 M/M - 2 COLAB. 1 INSP.;870 - COURO - PRODUÇÃO;05180GQ;140;7507.0;3;2.0;0.0;0.0;0.0;4.07;1.97;961.0;961.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123831;1495;CMG - CONTROLE SEMI;870;280.0;7507.0;True;12.0;[3956]
51;0;179;1559;42.0;177;198;123994;587368;587368;7;587368;9;CMG - AMACIAR COURO BBS ACIMA DE 60 P² E COURO GROSSO ACIMA DE 13/15 7,5 A 8 M/M - 2 COLAB. 1 INSP.;870 - COURO - PRODUÇÃO;05195GQ;133;7582.75;3;2.0;0.0;0.0;0.0;20.51;1.97;1011.5;1011.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123890;1495;CMG - CONTROLE SEMI;870;268.0;7639.763999999999;True;19.0;[3956]
51;0;180;1530;43.0;146;200;123906;587368;587368;8;587368;15;CMG - ESTUCAR COURO AUTOMOTIVO - 2 COLABORADORES;870 - COURO - PRODUÇÃO;05167GQ;28;1596.368;3;1.0;0.0;0.0;0.0;0.67;1.5;934.0;934.0;;;;;;;;;;;;;;;;;;;;;;;BRAVO BBS 1.3/1.5 B BLACK 27509 PC OP 123780;1495;CMG - CONTROLE SEMI;870;257.0;7326.192;False;0.0;[3956]
